id,word,weight
7464,artísticas,11.24
7465,examinar,11.24
7466,fijos,11.24
7467,lavar,11.24
7468,meterse,11.24
7469,mono,11.24
7470,publicados,11.24
7471,rtve,11.24
7472,matado,11.24
7473,privilegios,11.24
7474,echado,11.23
7475,salimos,11.23
7476,viaja,11.23
7477,fundada,11.22
7478,habéis,11.22
7479,orlando,11.22
7480,saldrá,11.22
7481,distante,11.22
7482,florentino,11.21
7483,generosidad,11.21
7484,simbólico,11.21
7485,subasta,11.21
7486,terremoto,11.21
7487,llevada,11.2
7488,afirmaba,11.2
7489,escuchando,11.2
7490,citas,11.19
7491,consolidar,11.19
7492,cubiertas,11.19
7493,indignación,11.19
7494,pretensiones,11.19
7495,sustancial,11.19
7496,test,11.19
7497,vestuario,11.19
7498,prometido,11.18
7499,tendido,11.18
7500,efectuado,11.18
7501,griega,11.18
7502,mitos,11.18
7503,significar,11.18
7504,volvería,11.18
7505,acompañó,11.16
7506,cajón,11.16
7507,lamentablemente,11.16
7508,ministerios,11.16
7509,asegurado,11.16
7510,conlleva,11.16
7511,perdía,11.16
7512,presunta,11.16
7513,vencedor,11.16
7514,ajenas,11.15
7515,desenlace,11.15
7516,euro,11.15
7517,envuelto,11.14
7518,jamón,11.14
7519,seleccionado,11.14
7520,gatos,11.14
7521,maleta,11.14
7522,mantendrá,11.14
7523,empleada,11.13
7524,contundente,11.13
7525,laberinto,11.13
7526,administrativos,11.12
7527,dialéctica,11.12
7528,madame,11.12
7529,veneno,11.12
7530,articulación,11.11
7531,confía,11.11
7532,linda,11.11
7533,vejez,11.11
7534,radicalmente,11.11
7535,complejas,11.1
7536,luciano,11.1
7537,servirá,11.1
7538,autonómica,11.09
7539,tuvieran,11.09
7540,elevados,11.09
7541,cortado,11.08
7542,filial,11.08
7543,introdujo,11.08
7544,desconoce,11.07
7545,directorio,11.07
7546,juzgados,11.07
7547,permanentes,11.07
7548,picada,11.07
7549,baleares,11.07
7550,cotización,11.07
7551,street,11.07
7552,tomates,11.07
7553,relativas,11.06
7554,asciende,11.05
7555,bondad,11.05
7556,demonio,11.05
7557,ensalada,11.05
7558,prejuicios,11.05
7559,preservar,11.05
7560,sagrada,11.05
7561,sonriendo,11.05
7562,comparar,11.05
7563,cuna,11.05
7564,inclinación,11.05
7565,romántico,11.05
7566,ulises,11.05
7567,antaño,11.04
7568,gratis,11.04
7569,adquirió,11.03
7570,estético,11.03
7571,invención,11.03
7572,consistencia,11.03
7573,remedios,11.03
7574,formulación,11.02
7575,indicaron,11.02
7576,séptimo,11.02
7577,camiseta,11.01
7578,clic,11.01
7579,conspiración,11.01
7580,consumir,11.01
7581,dejen,11.01
7582,ordenadores,11.01
7583,quitó,11.01
7584,antemano,11.01
7585,deportistas,11.01
7586,entienden,11.01
7587,lapso,11.01
7588,agresividad,11.0
7589,cano,11.0
7590,eugenia,11.0
7591,triunfos,11.0
7592,casada,10.99
7593,diecisiete,10.99
7594,franja,10.99
7595,implacable,10.99
7596,insoportable,10.99
7597,nombrar,10.99
7598,patricio,10.99
7599,verdades,10.99
7600,camarero,10.99
7601,navegación,10.99
7602,energética,10.98
7603,especializada,10.98
7604,intérprete,10.98
7605,leña,10.98
7606,mantenga,10.98
7607,paula,10.98
7608,actuando,10.97
7609,desaparecidos,10.97
7610,militante,10.97
7611,ancha,10.96
7612,ferrer,10.96
7613,hierbas,10.96
7614,lámpara,10.96
7615,mejillas,10.96
7616,táctica,10.96
7617,noroeste,10.95
7618,prestación,10.95
7619,reclamar,10.95
7620,consiguieron,10.95
7621,soñar,10.95
7622,sospechoso,10.95
7623,sueldos,10.95
7624,tonos,10.95
7625,velas,10.95
7626,debieron,10.94
7627,dependerá,10.94
7628,disolución,10.94
7629,imposición,10.94
7630,logran,10.94
7631,mediano,10.94
7632,muslos,10.94
7633,vuestro,10.94
7634,esculturas,10.94
7635,imaginario,10.94
7636,permanecía,10.93
7637,añadido,10.92
7638,positivas,10.92
7639,terceros,10.92
7640,emite,10.91
7641,enseñó,10.91
7642,fracción,10.91
7643,jurídicos,10.91
7644,ordena,10.91
7645,permitiría,10.91
7646,venecia,10.91
7647,poblado,10.9
7648,reaccionar,10.9
7649,criticó,10.9
7650,devolver,10.9
7651,manzanas,10.9
7652,presentados,10.9
7653,recomendable,10.9
7654,reservado,10.9
7655,ajedrez,10.89
7656,ayudado,10.89
7657,cereales,10.89
7658,diplomática,10.89
7659,repetía,10.89
7660,perfume,10.88
7661,salones,10.88
7662,detenerse,10.88
7663,inevitablemente,10.88
7664,vulgar,10.88
7665,ciega,10.87
7666,descarga,10.87
7667,preferible,10.86
7668,rioja,10.86
7669,formales,10.86
7670,suspender,10.86
7671,hubiesen,10.85
7672,llamaron,10.85
7673,ratos,10.85
7674,trágico,10.85
7675,uruguayo,10.85
7676,vestir,10.85
7677,actuó,10.83
7678,matriz,10.83
7679,néstor,10.83
7680,ordóñez,10.83
7681,temática,10.83
7682,abismo,10.82
7683,extrañas,10.82
7684,sonriente,10.82
7685,atraer,10.81
7686,calcular,10.81
7687,cualidad,10.81
7688,pez,10.81
7689,retirarse,10.81
7690,acorde,10.8
7691,concedió,10.8
7692,hacerla,10.8
7693,rotación,10.8
7694,trasladar,10.8
7695,cómoda,10.79
7696,atlanta,10.78
7697,bajando,10.78
7698,confirmación,10.78
7699,solicita,10.78
7700,agrupaciones,10.78
7701,guerrillero,10.78
7702,mensual,10.78
7703,faena,10.77
7704,vitoria,10.77
7705,advertido,10.76
7706,concedido,10.76
7707,feroz,10.76
7708,persigue,10.76
7709,pulmones,10.76
7710,sábados,10.76
7711,bruno,10.76
7712,samuel,10.76
7713,madrileños,10.75
7714,movió,10.75
7715,penetrar,10.75
7716,terminan,10.75
7717,profundizar,10.74
7718,acude,10.73
7719,aprecia,10.73
7720,girar,10.73
7721,ja,10.73
7722,ligado,10.73
7723,fundamentos,10.73
7724,magnífica,10.73
7725,mediación,10.73
7726,miss,10.73
7727,pobladores,10.73
7728,sainz,10.73
7729,tremendo,10.73
7730,extracción,10.72
7731,fantasías,10.72
7732,francesas,10.72
7733,hegemonía,10.72
7734,religiones,10.72
7735,aspirantes,10.71
7736,cerradas,10.71
7737,demócratas,10.71
7738,elementales,10.71
7739,prestado,10.71
7740,dedicarse,10.71
7741,desarrollada,10.71
7742,excesos,10.71
7743,mandar,10.71
7744,plástica,10.71
7745,quinientos,10.71
7746,biblia,10.7
7747,destinos,10.7
7748,darán,10.69
7749,ing,10.69
7750,muelle,10.69
7751,urgencias,10.69
7752,ficha,10.69
7753,permitieron,10.69
7754,herald,10.68
7755,apoyó,10.67
7756,dolorosa,10.67
7757,gratuita,10.67
7758,pinta,10.67
7759,plantean,10.67
7760,proponen,10.67
7761,entenderse,10.67
7762,figueroa,10.67
7763,representada,10.67
7764,vencido,10.67
7765,abrirse,10.66
7766,belga,10.66
7767,monjas,10.66
7768,puntas,10.66
7769,cometidos,10.65
7770,degradación,10.65
7771,agregado,10.65
7772,prendas,10.65
7773,soviéticos,10.65
7774,cruzó,10.64
7775,extendido,10.64
7776,tremenda,10.64
7777,atravesar,10.63
7778,interpreta,10.63
7779,legalmente,10.63
7780,asociada,10.63
7781,presentadas,10.63
7782,químico,10.62
7783,urbanismo,10.62
7784,ad,10.61
7785,multa,10.61
7786,temporales,10.61
7787,feo,10.61
7788,camas,10.6
7789,magdalena,10.6
7790,meramente,10.6
7791,napoleón,10.6
7792,rechazado,10.6
7793,recibiendo,10.6
7794,siembra,10.6
7795,carajo,10.59
7796,colmo,10.59
7797,dejarlo,10.59
7798,acompañan,10.59
7799,bares,10.59
7800,arreglar,10.58
7801,canela,10.58
7802,cobro,10.58
7803,demonios,10.58
7804,físicamente,10.58
7805,reunieron,10.58
7806,acoso,10.57
7807,bandeja,10.57
7808,tomas,10.57
7809,autopista,10.57
7810,constituyó,10.57
7811,ecológico,10.57
7812,baños,10.56
7813,bruscamente,10.56
7814,construye,10.56
7815,incorporado,10.56
7816,interlocutor,10.56
7817,primitivo,10.56
7818,alquiler,10.55
7819,obesidad,10.55
7820,plana,10.55
7821,unen,10.55
7822,valdés,10.55
7823,deba,10.54
7824,levante,10.54
7825,ramo,10.54
7826,sometida,10.54
7827,dionisio,10.54
7828,infinita,10.54
7829,reconocida,10.54
7830,antepasados,10.53
7831,carter,10.53
7832,gallegos,10.53
7833,indiferente,10.53
7834,múltiple,10.53
7835,dorada,10.52
7836,pálido,10.52
7837,abrieron,10.52
7838,ladrones,10.52
7839,pedí,10.52
7840,progresista,10.52
7841,sustituido,10.52
7842,apuntan,10.51
7843,cráneo,10.51
7844,disgusto,10.51
7845,japonesa,10.51
7846,probado,10.51
7847,prosa,10.51
7848,regímenes,10.51
7849,cal,10.5
7850,fabricar,10.5
7851,haití,10.5
7852,ruina,10.5
7853,supervisión,10.5
7854,aula,10.5
7855,besos,10.5
7856,compás,10.5
7857,comunicar,10.5
7858,cristianismo,10.5
7859,extender,10.5
7860,registraron,10.5
7861,tuya,10.5
7862,angustias,10.49
7863,cima,10.49
7864,desnudos,10.49
7865,extraer,10.49
7866,gimnasia,10.49
7867,hallazgos,10.49
7868,preguntarle,10.49
7869,xavier,10.49
7870,desagradable,10.48
7871,américas,10.48
7872,benjamín,10.48
7873,bordes,10.48
7874,comodidad,10.48
7875,inversionistas,10.48
7876,juveniles,10.48
7877,operadores,10.48
7878,siniestro,10.48
7879,nutrientes,10.47
7880,transformado,10.47
7881,unir,10.47
7882,acompañados,10.46
7883,maradona,10.46
7884,rentas,10.46
7885,susto,10.46
7886,caldera,10.46
7887,curvas,10.46
7888,defenderse,10.46
7889,indudablemente,10.46
7890,insuficiencia,10.46
7891,profesorado,10.46
7892,bolsillos,10.45
7893,dejara,10.45
7894,aspira,10.44
7895,atento,10.44
7896,escritas,10.44
7897,expedientes,10.44
7898,gallina,10.44
7899,manta,10.44
7900,rencor,10.44
7901,tiró,10.44
7902,diosa,10.44
7903,gritando,10.44
7904,realice,10.44
7905,anotó,10.43
7906,coordinadora,10.43
7907,eternidad,10.43
7908,objetividad,10.43
7909,africanos,10.42
7910,firmes,10.42
7911,jugará,10.42
7912,kilómetro,10.42
7913,aumentos,10.42
7914,detección,10.42
7915,encerrado,10.42
7916,leonor,10.42
7917,recorte,10.42
7918,tropa,10.42
7919,utopía,10.42
7920,vietnam,10.42
7921,dobles,10.41
7922,comunicó,10.4
7923,explicaba,10.4
7924,turquía,10.4
7925,certificado,10.39
7926,mejoría,10.39
7927,yendo,10.39
7928,abstracción,10.38
7929,incluidas,10.38
7930,latín,10.38
7931,literalmente,10.38
7932,diferenciación,10.38
7933,explicado,10.37
7934,menéndez,10.37
7935,valioso,10.37
7936,enterado,10.36
7937,lecciones,10.36
7938,alejandra,10.36
7939,aristóteles,10.36
7940,habilidades,10.36
7941,puño,10.36
7942,cruza,10.35
7943,influir,10.35
7944,tropical,10.35
7945,comunitarios,10.35
7946,ingresó,10.35
7947,llegaría,10.35
7948,significados,10.35
7949,visuales,10.35
7950,vacíos,10.34
7951,viii,10.34
7952,bancario,10.33
7953,dominicano,10.33
7954,japoneses,10.33
7955,cáceres,10.33
7956,complicada,10.33
7957,evidentes,10.33
7958,hidalgo,10.33
7959,transmite,10.33
7960,arterial,10.32
7961,artificiales,10.32
7962,combustibles,10.32
7963,conquistar,10.32
7964,frías,10.32
7965,futbolistas,10.32
7966,peruanos,10.32
7967,registrados,10.31
7968,severa,10.31
7969,paja,10.3
7970,previsible,10.3
7971,sucesivamente,10.3
7972,asco,10.29
7973,grabados,10.29
7974,organizó,10.29
7975,relaciona,10.29
7976,frentes,10.29
7977,infraestructuras,10.29
7978,levantamiento,10.29
7979,publicitario,10.29
7980,conceder,10.28
7981,convirtieron,10.28
7982,cortina,10.28
7983,temprana,10.28
7984,valía,10.28
7985,complutense,10.27
7986,ibérica,10.27
7987,tierno,10.27
7988,computadora,10.27
7989,iniciada,10.27
7990,libra,10.27
7991,marinos,10.27
7992,nocturno,10.27
7993,potable,10.27
7994,visiones,10.27
7995,genial,10.26
7996,tom,10.26
7997,acera,10.25
7998,aportes,10.25
7999,carros,10.25
8000,previas,10.25
8001,comparecencia,10.25
8002,construida,10.25
8003,digan,10.25
8004,escobar,10.25
8005,chirac,10.24
8006,estuviese,10.24
8007,recomendación,10.24
8008,relevo,10.24
8009,tinta,10.24
8010,mares,10.23
8011,seguirán,10.23
8012,totales,10.23
8013,expectativa,10.23
8014,explosivos,10.23
8015,faltas,10.23
8016,venezolanos,10.23
8017,apoyan,10.22
8018,atiende,10.22
8019,celta,10.22
8020,confiesa,10.22
8021,prioridades,10.22
8022,superación,10.22
8023,inquietudes,10.21
8024,pasaporte,10.21
8025,procesado,10.21
8026,quisieron,10.21
8027,templos,10.21
8028,vigentes,10.21
8029,castellón,10.21
8030,podíamos,10.21
8031,educativas,10.2
8032,leal,10.2
8033,escribo,10.19
8034,variar,10.19
8035,devoción,10.19
8036,ayudan,10.18
8037,diálogos,10.18
8038,haberle,10.18
8039,miras,10.18
8040,obreras,10.18
8041,reparación,10.18
8042,serbios,10.18
8043,sonó,10.18
8044,álbum,10.17
8045,historiadores,10.17
8046,indiscutible,10.17
8047,racionalidad,10.17
8048,rocío,10.17
8049,variados,10.17
8050,euforia,10.17
8051,montado,10.17
8052,tazas,10.17
8053,tengamos,10.17
8054,acosta,10.16
8055,cayendo,10.16
8056,cuaderno,10.16
8057,impunidad,10.16
8058,novelista,10.16
8059,temo,10.16
8060,ánimos,10.16
8061,armario,10.16
8062,clínicos,10.16
8063,cortas,10.16
8064,crecen,10.16
8065,prolongado,10.16
8066,puestas,10.16
8067,coco,10.15
8068,conexiones,10.15
8069,orientales,10.15
8070,paradigma,10.15
8071,trance,10.15
8072,aspiración,10.14
8073,conversar,10.14
8074,extra,10.14
8075,paradoja,10.14
8076,puñado,10.14
8077,opone,10.14
8078,tomé,10.14
8079,corral,10.13
8080,entendemos,10.13
8081,calificado,10.12
8082,milenio,10.12
8083,acercaba,10.12
8084,formaban,10.12
8085,hornos,10.12
8086,legislativas,10.12
8087,paralela,10.12
8088,adónde,10.11
8089,interrumpió,10.11
8090,investiga,10.11
8091,márgenes,10.11
8092,consideradas,10.1
8093,segmento,10.1
8094,serpiente,10.1
8095,flamenco,10.1
8096,observan,10.1
8097,puebla,10.1
8098,rito,10.1
8099,sólidos,10.1
8100,aliado,10.09
8101,consume,10.09
8102,cooperativa,10.09
8103,estratégica,10.09
8104,federales,10.09
8105,gestación,10.09
8106,maldito,10.09
8107,prostitución,10.09
8108,custodia,10.08
8109,darwin,10.08
8110,instrumental,10.08
8111,publicitaria,10.08
8112,reconciliación,10.08
8113,sub,10.08
8114,cenizas,10.08
8115,contrabando,10.08
8116,descarta,10.08
8117,dividido,10.08
8118,estratégico,10.08
8119,facilidades,10.08
8120,franca,10.08
8121,insulina,10.08
8122,gobernadores,10.07
8123,tecnológicos,10.07
8124,bienvenida,10.06
8125,contienda,10.06
8126,hidrógeno,10.06
8127,maldita,10.06
8128,blas,10.05
8129,forestal,10.05
8130,llevaría,10.05
8131,pasaría,10.05
8132,porta,10.05
8133,terminaba,10.05
8134,curación,10.04
8135,denunciado,10.04
8136,razonamiento,10.04
8137,redactor,10.04
8138,apoyada,10.04
8139,convencidos,10.04
8140,goza,10.04
8141,átomos,10.03
8142,definen,10.03
8143,helicóptero,10.03
8144,luminoso,10.03
8145,resultante,10.03
8146,arcos,10.02
8147,coma,10.02
8148,espaciales,10.02
8149,pertenecer,10.02
8150,reelección,10.02
8151,temía,10.02
8152,almacén,10.02
8153,argelia,10.02
8154,compartido,10.02
8155,expuso,10.02
8156,fotógrafos,10.02
8157,gozar,10.02
8158,humberto,10.01
8159,injusto,10.01
8160,negación,10.01
8161,requisito,10.01
8162,aleja,10.0
8163,alterar,10.0
8164,diferencial,10.0
8165,metabolismo,10.0
8166,ocurren,10.0
8167,primario,10.0
8168,consejería,10.0
8169,gorbachov,10.0
8170,kennedy,10.0
8171,carnaval,9.99
8172,consiguen,9.99
8173,fríos,9.99
8174,dotación,9.98
8175,históricamente,9.98
8176,remate,9.98
8177,termine,9.98
8178,cátedra,9.98
8179,centra,9.98
8180,homo,9.98
8181,mark,9.98
8182,atractiva,9.97
8183,paquetes,9.97
8184,quintana,9.97
8185,demasiadas,9.96
8186,procesión,9.96
8187,resuelve,9.96
8188,admirable,9.96
8189,chaves,9.96
8190,replicó,9.96
8191,terminada,9.96
8192,espontánea,9.95
8193,andan,9.95
8194,editores,9.95
8195,tristes,9.95
8196,cercanías,9.93
8197,gibraltar,9.93
8198,inversa,9.93
8199,kong,9.93
8200,miro,9.93
8201,satélites,9.93
8202,cazador,9.93
8203,competente,9.93
8204,impiden,9.93
8205,divide,9.92
8206,llamarse,9.92
8207,mercantil,9.91
8208,resoluciones,9.91
8209,ritos,9.91
8210,exigía,9.91
8211,machado,9.91
8212,recetas,9.91
8213,suaves,9.91
8214,ascendente,9.9
8215,primitiva,9.9
8216,reservados,9.9
8217,telón,9.9
8218,toreo,9.9
8219,perderse,9.89
8220,vean,9.89
8221,feto,9.89
8222,legado,9.89
8223,acuden,9.88
8224,caracterizado,9.88
8225,cumpla,9.88
8226,terminaron,9.88
8227,involucrados,9.87
8228,mapas,9.87
8229,pasajes,9.87
8230,formular,9.87
8231,lograba,9.87
8232,provecho,9.87
8233,recibida,9.87
8234,centavos,9.86
8235,dinamarca,9.86
8236,enterarse,9.86
8237,expuestos,9.86
8238,gremio,9.86
8239,interviene,9.86
8240,poético,9.86
8241,brasileña,9.85
8242,data,9.85
8243,defensas,9.85
8244,potenciales,9.85
8245,tokio,9.85
8246,tributaria,9.85
8247,vendedor,9.85
8248,bolso,9.85
8249,espinosa,9.85
8250,geometría,9.85
8251,ibáñez,9.85
8252,inesperado,9.85
8253,patrocinio,9.85
8254,adelantado,9.84
8255,ecológica,9.84
8256,maravillosa,9.84
8257,prefirió,9.84
8258,preguntarse,9.84
8259,proliferación,9.84
8260,adaptarse,9.83
8261,barrionuevo,9.83
8262,compositores,9.83
8263,convencionales,9.83
8264,cuantía,9.83
8265,dispositivos,9.83
8266,honda,9.83
8267,invento,9.83
8268,miserable,9.83
8269,representados,9.83
8270,contribuyen,9.83
8271,demasiados,9.83
8272,borrar,9.82
8273,cortesía,9.82
8274,criado,9.81
8275,llora,9.81
8276,masivo,9.81
8277,nicaragüenses,9.81
8278,quedo,9.81
8279,trescientos,9.81
8280,escondido,9.8
8281,verán,9.8
8282,atendiendo,9.79
8283,desconcierto,9.79
8284,descubrimientos,9.79
8285,detectado,9.79
8286,to,9.79
8287,apartados,9.79
8288,frescos,9.79
8289,lata,9.79
8290,literarios,9.79
8291,lleguen,9.79
8292,pesa,9.79
8293,calla,9.78
8294,jose,9.78
8295,operan,9.78
8296,salvado,9.78
8297,obtenida,9.77
8298,semejanza,9.77
8299,abstracto,9.77
8300,confiar,9.77
8301,estabas,9.77
8302,indemnización,9.77
8303,maya,9.77
8304,palestino,9.77
8305,pianista,9.77
8306,proyecta,9.77
8307,saltó,9.77
8308,ud,9.77
8309,estratos,9.76
8310,irme,9.76
8311,matemática,9.76
8312,nomás,9.76
8313,cavallo,9.76
8314,derrotado,9.76
8315,maravilla,9.76
8316,determinan,9.75
8317,disparó,9.75
8318,pesados,9.75
8319,situar,9.75
8320,tigre,9.75
8321,uva,9.75
8322,verte,9.75
8323,aguantar,9.74
8324,cantantes,9.74
8325,constituida,9.74
8326,controlada,9.74
8327,ético,9.74
8328,auxiliar,9.74
8329,evidencias,9.74
8330,heredero,9.74
8331,computadoras,9.73
8332,conservan,9.73
8333,generalizado,9.73
8334,subiendo,9.73
8335,venas,9.73
8336,esferas,9.72
8337,peseta,9.72
8338,proceden,9.72
8339,visibles,9.72
8340,calientes,9.72
8341,farc,9.72
8342,hilos,9.72
8343,ladrillos,9.72
8344,manga,9.72
8345,conservadora,9.71
8346,filo,9.71
8347,hemisferio,9.71
8348,incorporarse,9.71
8349,matías,9.71
8350,origina,9.71
8351,profesora,9.71
8352,supiera,9.71
8353,triángulo,9.71
8354,variadas,9.71
8355,bernal,9.7
8356,futbolista,9.7
8357,queden,9.7
8358,sugerencias,9.7
8359,manifestar,9.7
8360,protegido,9.69
8361,confundir,9.68
8362,creyendo,9.68
8363,eligió,9.68
8364,fabio,9.68
8365,mozart,9.68
8366,recorre,9.68
8367,armamento,9.68
8368,fijación,9.68
8369,filósofos,9.68
8370,paulo,9.68
8371,pre,9.68
8372,yemas,9.68
8373,aluminio,9.66
8374,ej,9.66
8375,fox,9.66
8376,melodía,9.66
8377,sartén,9.66
8378,anunciada,9.66
8379,coño,9.66
8380,elvira,9.66
8381,envía,9.66
8382,institutos,9.66
8383,critica,9.65
8384,llano,9.65
8385,molesto,9.65
8386,traen,9.65
8387,atlántica,9.64
8388,escudo,9.64
8389,paulatinamente,9.64
8390,psicosis,9.64
8391,concretar,9.64
8392,conducen,9.64
8393,contreras,9.64
8394,elías,9.64
8395,entrañas,9.64
8396,pinos,9.64
8397,rescatar,9.64
8398,caracterizan,9.63
8399,compensar,9.63
8400,cortó,9.63
8401,desequilibrio,9.63
8402,glucosa,9.63
8403,ingesta,9.63
8404,jubilación,9.63
8405,retira,9.63
8406,manto,9.62
8407,mutua,9.62
8408,romántica,9.62
8409,saludable,9.62
8410,vacías,9.62
8411,aclara,9.62
8412,desesperado,9.62
8413,esconde,9.62
8414,fundado,9.62
8415,guardaba,9.62
8416,homosexuales,9.62
8417,pactos,9.62
8418,queriendo,9.62
8419,quieto,9.62
8420,sujeta,9.62
8421,burla,9.61
8422,grises,9.61
8423,homicidio,9.61
8424,mixta,9.61
8425,optar,9.61
8426,terribles,9.61
8427,becas,9.6
8428,comités,9.6
8429,electorado,9.6
8430,mineros,9.6
8431,administrar,9.6
8432,crucial,9.6
8433,extenso,9.6
8434,lope,9.6
8435,prolongada,9.6
8436,respondía,9.6
8437,sáenz,9.6
8438,surgieron,9.6
8439,auxilio,9.59
8440,ministerial,9.59
8441,pasear,9.59
8442,salvó,9.59
8443,set,9.59
8444,socialmente,9.59
8445,curar,9.58
8446,trasladó,9.58
8447,voluntaria,9.58
8448,estimado,9.58
8449,fundó,9.58
8450,preferentemente,9.58
8451,tocando,9.58
8452,asistente,9.57
8453,consigna,9.57
8454,parados,9.57
8455,reconstruir,9.57
8456,secuencias,9.57
8457,coincidieron,9.57
8458,guevara,9.57
8459,antropología,9.56
8460,benítez,9.56
8461,disparar,9.55
8462,iniciación,9.55
8463,productivas,9.55
8464,seleccionados,9.55
8465,sinceridad,9.55
8466,soria,9.55
8467,discípulos,9.55
8468,encontrará,9.55
8469,perteneciente,9.55
8470,significó,9.55
8471,violaciones,9.55
8472,ocupada,9.54
8473,sancho,9.54
8474,caudal,9.53
8475,citadas,9.53
8476,intentaron,9.53
8477,tacto,9.53
8478,tirado,9.53
8479,arranque,9.53
8480,aseguraron,9.53
8481,controlado,9.53
8482,defensiva,9.53
8483,eras,9.53
8484,medallas,9.53
8485,vitalidad,9.53
8486,diplomáticos,9.52
8487,existan,9.52
8488,herrero,9.52
8489,mercancía,9.52
8490,nacen,9.52
8491,osvaldo,9.52
8492,padecen,9.52
8493,sentimos,9.52
8494,almacenes,9.51
8495,atenta,9.51
8496,comentado,9.51
8497,moderada,9.51
8498,presidido,9.51
8499,boe,9.5
8500,freno,9.5
8501,incapaces,9.5
8502,variante,9.5
8503,compostela,9.49
8504,correlación,9.49
8505,inesperada,9.49
8506,quehacer,9.49
8507,rodeada,9.49
8508,actuado,9.49
8509,adoptada,9.49
8510,billete,9.49
8511,emplean,9.49
8512,legislador,9.49
8513,llamamiento,9.49
8514,progresivo,9.49
8515,valles,9.49
8516,almacenamiento,9.48
8517,captación,9.48
8518,elegida,9.48
8519,francamente,9.48
8520,sencillez,9.48
8521,concepciones,9.47
8522,estricta,9.47
8523,sigan,9.47
8524,tango,9.47
8525,adversario,9.47
8526,africano,9.47
8527,cohesión,9.47
8528,ratas,9.47
8529,recordemos,9.47
8530,recuerde,9.47
8531,compatriotas,9.46
8532,recogen,9.46
8533,electrónicos,9.45
8534,mejorado,9.45
8535,montero,9.45
8536,ofreciendo,9.45
8537,pegado,9.45
8538,zumo,9.45
8539,johnson,9.45
8540,leopoldo,9.45
8541,telescopio,9.45
8542,contenida,9.44
8543,expulsado,9.44
8544,status,9.44
8545,déjame,9.43
8546,generoso,9.43
8547,mística,9.43
8548,sucedía,9.43
8549,ganancia,9.43
8550,resolvió,9.43
8551,robado,9.43
8552,ceremonias,9.42
8553,consentimiento,9.42
8554,eléctricos,9.42
8555,idéntico,9.42
8556,introducido,9.42
8557,medicinas,9.42
8558,preocupante,9.42
8559,saneamiento,9.42
8560,tramos,9.42
8561,válida,9.41
8562,acabaron,9.41
8563,barranco,9.41
8564,batallas,9.41
8565,colaborador,9.41
8566,ganaderos,9.41
8567,zarzuela,9.41
8568,especialización,9.39
8569,faltaban,9.39
8570,nuboso,9.39
8571,ordinario,9.39
8572,rápidos,9.39
8573,arce,9.39
8574,deseable,9.39
8575,enviados,9.39
8576,mencionó,9.39
8577,auténticos,9.38
8578,brown,9.38
8579,circuitos,9.38
8580,gruesa,9.38
8581,hicieran,9.38
8582,regula,9.38
8583,repetidas,9.38
8584,aseguraba,9.38
8585,calificar,9.38
8586,lozano,9.38
8587,maternidad,9.38
8588,ramiro,9.38
8589,ronald,9.38
8590,raya,9.37
8591,textura,9.37
8592,cinturón,9.36
8593,discreción,9.36
8594,inauguró,9.36
8595,recogió,9.36
8596,texas,9.36
8597,descender,9.36
8598,diseños,9.36
8599,apoyos,9.35
8600,contribuyó,9.35
8601,mari,9.35
8602,marxismo,9.35
8603,molde,9.35
8604,sustancialmente,9.35
8605,agonía,9.34
8606,balas,9.34
8607,cineasta,9.34
8608,concentraciones,9.34
8609,crueldad,9.34
8610,fragmento,9.34
8611,inútiles,9.34
8612,batería,9.34
8613,ejes,9.34
8614,luchando,9.34
8615,optó,9.34
8616,ponemos,9.34
8617,precauciones,9.34
8618,reparar,9.34
8619,significativamente,9.34
8620,afueras,9.33
8621,brinda,9.33
8622,cruzado,9.33
8623,húmeda,9.33
8624,repercusiones,9.33
8625,alzó,9.32
8626,azulgrana,9.32
8627,hong,9.32
8628,redujo,9.32
8629,creían,9.32
8630,dedicar,9.32
8631,lord,9.32
8632,materna,9.32
8633,pacheco,9.32
8634,alianzas,9.31
8635,dispersión,9.31
8636,incorporó,9.31
8637,inspectores,9.31
8638,párpados,9.31
8639,villanueva,9.31
8640,cómplice,9.3
8641,haremos,9.3
8642,hortalizas,9.3
8643,inventado,9.3
8644,subraya,9.3
8645,xiv,9.3
8646,cantabria,9.3
8647,chimenea,9.3
8648,perdona,9.3
8649,soberano,9.3
8650,inicios,9.29
8651,mate,9.29
8652,moto,9.29
8653,congresos,9.28
8654,escogido,9.28
8655,miraban,9.28
8656,suspendido,9.28
8657,belloch,9.28
8658,himno,9.28
8659,reclamo,9.28
8660,revelan,9.28
8661,vete,9.28
8662,agradecimiento,9.27
8663,contratar,9.27
8664,especulación,9.27
8665,gravemente,9.27
8666,intensamente,9.27
8667,sodio,9.26
8668,alfa,9.26
8669,cinematográfico,9.26
8670,compasión,9.26
8671,dedicadas,9.26
8672,fotográfica,9.26
8673,hipertensión,9.26
8674,hormonas,9.26
8675,kant,9.26
8676,llenó,9.26
8677,variado,9.26
8678,audiovisual,9.25
8679,autonomías,9.25
8680,excitación,9.25
8681,paradójicamente,9.25
8682,razas,9.25
8683,saltos,9.25
8684,inquietante,9.24
8685,insólito,9.24
8686,ligas,9.24
8687,agotado,9.24
8688,bachillerato,9.24
8689,economista,9.24
8690,esther,9.24
8691,experimentar,9.24
8692,habías,9.24
8693,mejía,9.24
8694,mir,9.24
